Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
1968112,000002A0,false,Rx,0,8,00,66,88,00,80,FF,7F,21,
1969702,000002A0,false,Rx,0,8,00,67,89,00,80,FF,7F,21,
1971520,000002A0,false,Rx,0,8,00,68,8A,00,80,FF,7F,21,
1973348,000002A0,false,Rx,0,8,00,69,8B,00,80,FF,7F,21,
1975168,000002A0,false,Rx,0,8,00,6A,8C,00,80,FF,7F,21,
1986709,00000312,false,Rx,0,8,00,10,8F,05,00,FF,00,06,
1986952,00000422,false,Rx,0,8,00,00,00,00,00,00,00,67,
1987188,000003F3,false,Rx,0,8,5C,66,0B,8D,FF,7F,00,80,
1987869,000003F3,false,Rx,0,8,5C,66,0C,8E,FF,7F,00,80,
1988106,000002A0,false,Rx,0,8,00,6B,8D,00,80,FF,7F,21,
1989697,000002A0,false,Rx,0,8,00,6C,8E,00,80,FF,7F,21,
1991516,000002A0,false,Rx,0,8,00,6D,8F,00,80,FF,7F,21,
1993344,000002A0,false,Rx,0,8,00,6E,90,00,80,FF,7F,21,
1995173,00000299,false,Rx,0,8,00,00,00,00,00,00,18,74,
2006704,00000312,false,Rx,0,8,00,10,8F,06,00,FF,00,07,
2006958,000003F3,false,Rx,0,8,5C,66,0D,8F,FF,7F,00,80,
2007871,000003F3,false,Rx,0,8,5C,66,0E,90,FF,7F,00,80,
2008108,000002A0,false,Rx,0,8,00,60,82,00,80,FF,7F,21,
2009707,000002A0,false,Rx,0,8,00,61,83,00,80,FF,7F,21,
2011525,000002A0,false,Rx,0,8,00,62,84,00,80,FF,7F,21,
2013343,000002A0,false,Rx,0,8,00,63,85,00,80,FF,7F,21,
2015163,000002A0,false,Rx,0,8,00,64,86,00,80,FF,7F,21,
2016732,00000422,false,Rx,0,8,00,00,00,00,00,00,00,67,
2026710,00000312,false,Rx,0,8,00,10,8F,07,00,FF,00,08,
2026963,000003F3,false,Rx,0,8,5C,66,00,82,FF,7F,00,80,
2027877,000003F3,false,Rx,0,8,5C,66,01,83,FF,7F,00,80,
2028114,000002A0,false,Rx,0,8,00,65,87,00,80,FF,7F,21,
2029703,000002A0,false,Rx,0,8,00,66,88,00,80,FF,7F,21,
2031521,000002A0,false,Rx,0,8,00,67,89,00,80,FF,7F,21,
2033339,000002A0,false,Rx,0,8,00,68,8A,00,80,FF,7F,21,
2035168,000002A0,false,Rx,0,8,00,69,8B,00,80,FF,7F,21,
2046750,00000312,false,Rx,0,8,00,10,8F,08,00,FF,00,09,
2046993,00000422,false,Rx,0,8,00,00,00,00,00,00,00,67,
2047906,000003F3,false,Rx,0,8,5C,66,04,86,FF,7F,00,80,
2048143,000002A0,false,Rx,0,8,00,6A,8C,00,80,FF,7F,21,
2049733,000002A0,false,Rx,0,8,00,6B,8D,00,80,FF,7F,21,
2051551,000002A0,false,Rx,0,8,00,6C,8E,00,80,FF,7F,21,
2053380,000002A0,false,Rx,0,8,00,6D,8F,00,80,FF,7F,21,
2055198,000002A0,false,Rx,0,8,00,6E,90,00,80,FF,7F,21,
2066698,00000312,false,Rx,0,8,00,10,8F,09,00,FF,00,0A,
2066951,000003F3,false,Rx,0,8,5C,66,05,87,FF,7F,00,80,
2067864,000003F3,false,Rx,0,8,5C,66,06,88,FF,7F,00,80,
2068101,00000299,false,Rx,0,8,00,00,00,00,00,00,18,74,
2069691,000002A0,false,Rx,0,8,00,60,82,00,80,FF,7F,21,
2071519,000002A0,false,Rx,0,8,00,61,83,00,80,FF,7F,21,
2073337,000002A0,false,Rx,0,8,00,62,84,00,80,FF,7F,21,
2075157,000002A0,false,Rx,0,8,00,63,85,00,80,FF,7F,21,
2076685,00000422,false,Rx,0,8,00,00,00,00,00,00,00,67,
2086623,00000312,false,Rx,0,8,00,10,8F,0A,00,FF,00,0B,
2086876,000003F3,false,Rx,0,8,5C,66,07,89,FF,7F,00,80,
2087788,000003F3,false,Rx,0,8,5C,66,08,8A,FF,7F,00,80,
2088016,000002A0,false,Rx,0,8,00,64,86,00,80,FF,7F,21,
2089616,000002A0,false,Rx,0,8,00,65,87,00,80,FF,7F,21,
2091434,000002A0,false,Rx,0,8,00,66,88,00,80,FF,7F,21,
2093262,000002A0,false,Rx,0,8,00,67,89,00,80,FF,7F,21,
2095081,000002A0,false,Rx,0,8,00,68,8A,00,80,FF,7F,21,
2106753,00000312,false,Rx,0,8,00,10,8F,0B,00,FF,00,0C,
2106996,00000422,false,Rx,0,8,00,00,00,00,00,00,00,67,
2107233,000003F3,false,Rx,0,8,5C,66,09,8B,FF,7F,00,80,
2107914,000003F3,false,Rx,0,8,5C,66,0A,8C,FF,7F,00,80,
2108150,000002A0,false,Rx,0,8,00,69,8B,00,80,FF,7F,21,
2109742,000002A0,false,Rx,0,8,00,6A,8C,00,80,FF,7F,21,
2111570,000002A0,false,Rx,0,8,00,6B,8D,00,80,FF,7F,21,
2113389,000002A0,false,Rx,0,8,00,6C,8E,00,80,FF,7F,21,
2115208,000002A0,false,Rx,0,8,00,6D,8F,00,80,FF,7F,21,
2126698,00000312,false,Rx,0,8,00,10,8F,0C,00,FF,00,0D,
2126951,000003F3,false,Rx,0,8,5C,66,0B,8D,FF,7F,00,80,
2127864,000003F3,false,Rx,0,8,5C,66,0C,8E,FF,7F,00,80,
2128101,000002A0,false,Rx,0,8,00,6E,90,00,80,FF,7F,21,
2129691,00000299,false,Rx,0,8,00,00,00,00,00,00,18,74,
2131519,000002A0,false,Rx,0,8,00,60,82,00,80,FF,7F,21,
2133338,000002A0,false,Rx,0,8,00,61,83,00,80,FF,7F,21,
2135156,000002A0,false,Rx,0,8,00,62,84,00,80,FF,7F,21,
2136715,00000422,false,Rx,0,8,00,00,00,00,00,00,00,67,
2146755,00000312,false,Rx,0,8,00,10,8F,0D,00,FF,00,0E,
2147008,000003F3,false,Rx,0,8,5C,66,0D,8F,FF,7F,00,80,
2147913,000003F3,false,Rx,0,8,5C,66,0E,90,FF,7F,00,80,
2148158,000002A0,false,Rx,0,8,00,63,85,00,80,FF,7F,21,
2149748,000002A0,false,Rx,0,8,00,64,86,00,80,FF,7F,21,
2151566,000002A0,false,Rx,0,8,00,65,87,00,80,FF,7F,21,
2153395,000002A0,false,Rx,0,8,00,66,88,00,80,FF,7F,21,
2155213,000002A0,false,Rx,0,8,00,67,89,00,80,FF,7F,21,
2166705,00000312,false,Rx,0,8,00,10,8F,0E,00,FF,00,0F,
2166958,00000422,false,Rx,0,8,00,00,00,00,00,00,00,67,
2167185,000003F3,false,Rx,0,8,5C,66,00,82,FF,7F,00,80,
2167867,000003F3,false,Rx,0,8,5C,66,01,83,FF,7F,00,80,
2168103,000002A0,false,Rx,0,8,00,68,8A,00,80,FF,7F,21,
2169695,000002A0,false,Rx,0,8,00,69,8B,00,80,FF,7F,21,
2171523,000002A0,false,Rx,0,8,00,6A,8C,00,80,FF,7F,21,
2173343,000002A0,false,Rx,0,8,00,6B,8D,00,80,FF,7F,21,
2175161,000002A0,false,Rx,0,8,00,6C,8E,00,80,FF,7F,21,
2186713,00000312,false,Rx,0,8,00,10,8F,00,00,FF,00,01,
2186966,000002A0,false,Rx,0,8,00,62,84,00,80,FF,7F,21,
2188784,000002A0,false,Rx,0,8,00,63,85,00,80,FF,7F,21,
2190596,000002A0,false,Rx,0,8,00,64,86,00,80,FF,7F,21,
2192427,000002A0,false,Rx,0,8,00,65,87,00,80,FF,7F,21,
2194246,000002A0,false,Rx,0,8,00,66,88,00,80,FF,7F,21,
2196710,00000422,false,Rx,0,8,00,00,00,00,00,00,00,67,
2206705,00000312,false,Rx,0,8,00,10,8F,01,00,FF,00,02,
